tau,xi,w
  3.9600000000000000E+00,  3.2000000000000002E+00,  3.6469068692877075E-02
  3.9600000000000000E+00,  3.2500000000000000E+00,  4.6887135870339110E-02
  3.9600000000000000E+00,  3.3000000000000003E+00,  5.7895133355485566E-02
  3.9600000000000000E+00,  3.3500000000000001E+00,  6.9353866556823990E-02
  3.9600000000000000E+00,  3.4000000000000004E+00,  8.1140699640204844E-02
  3.9600000000000000E+00,  3.4500000000000002E+00,  9.3235337427947262E-02
  3.9600000000000000E+00,  3.5000000000000000E+00,  1.0573509667369867E-01
  3.9600000000000000E+00,  3.5500000000000003E+00,  1.1879726081308543E-01
  3.9600000000000000E+00,  3.6000000000000001E+00,  1.3255443978440037E-01
  3.9600000000000000E+00,  3.6500000000000004E+00,  1.4705931323259611E-01
  3.9600000000000000E+00,  3.7000000000000002E+00,  1.6228470036990678E-01
  3.9600000000000000E+00,  3.7500000000000000E+00,  1.7816087539679268E-01
  3.9600000000000000E+00,  3.8000000000000003E+00,  1.9460918830230642E-01
  3.9600000000000000E+00,  3.8500000000000001E+00,  2.1154462253692016E-01
  3.9600000000000000E+00,  3.9000000000000004E+00,  2.2885544319964746E-01
  3.9600000000000000E+00,  3.9500000000000002E+00,  2.4639479620028043E-01
  3.9600000000000000E+00,  4.0000000000000000E+00,  2.6401562518764399E-01
  4.0000000000000000E+00,  0.0000000000000000E+00,  1.4672169215064593E-01
  4.0000000000000000E+00,  5.0000000000000003E-02,  1.3740615380859919E-01
  4.0000000000000000E+00,  1.0000000000000001E-01,  1.2809596509915611E-01
  4.0000000000000000E+00,  1.5000000000000002E-01,  1.1880140760909282E-01
  4.0000000000000000E+00,  2.0000000000000001E-01,  1.0953911241450069E-01
  4.0000000000000000E+00,  2.5000000000000000E-01,  1.0034284016018316E-01
  4.0000000000000000E+00,  3.0000000000000004E-01,  9.1276456269894821E-02
  4.0000000000000000E+00,  3.5000000000000003E-01,  8.2432038478584907E-02
  4.0000000000000000E+00,  4.0000000000000002E-01,  7.3901994468778043E-02
  4.0000000000000000E+00,  4.5000000000000001E-01,  6.5734250963628893E-02
  4.0000000000000000E+00,  5.0000000000000000E-01,  5.7899587107692670E-02
  4.0000000000000000E+00,  5.5000000000000004E-01,  5.0302102692723956E-02
  4.0000000000000000E+00,  6.0000000000000009E-01,  4.2840899284600706E-02
  4.0000000000000000E+00,  6.5000000000000002E-01,  3.5495344235616809E-02
  4.0000000000000000E+00,  7.0000000000000007E-01,  2.8382200906182434E-02
  4.0000000000000000E+00,  7.5000000000000000E-01,  2.1740338263599376E-02
  4.0000000000000000E+00,  8.0000000000000004E-01,  1.5837521655273367E-02
  4.0000000000000000E+00,  8.5000000000000009E-01,  1.0841397927139684E-02
  4.0000000000000000E+00,  9.0000000000000002E-01,  6.7220160417477762E-03
  4.0000000000000000E+00,  9.5000000000000007E-01,  3.2370668306183547E-03
  4.0000000000000000E+00,  1.0000000000000000E+00,  0.0000000000000000E+00
  4.0000000000000000E+00,  1.0500000000000000E+00, -3.3049778343142676E-03
  4.0000000000000000E+00,  1.1000000000000001E+00, -6.5278393022036862E-03
  4.0000000000000000E+00,  1.1500000000000001E+00, -9.4882435769054960E-03
  4.0000000000000000E+00,  1.2000000000000002E+00, -1.2177485685713774E-02
  4.0000000000000000E+00,  1.2500000000000000E+00, -1.4751391286945468E-02
  4.0000000000000000E+00,  1.3000000000000000E+00, -1.7425093573530139E-02
  4.0000000000000000E+00,  1.3500000000000001E+00, -2.0339974265546363E-02
  4.0000000000000000E+00,  1.4000000000000001E+00, -2.3494250429770214E-02
  4.0000000000000000E+00,  1.4500000000000002E+00, -2.6780075130046987E-02
  4.0000000000000000E+00,  1.5000000000000000E+00, -3.0090222078756765E-02
  4.0000000000000000E+00,  1.5500000000000000E+00, -3.3406191817279482E-02
  4.0000000000000000E+00,  1.6000000000000001E+00, -3.6795051436061890E-02
  4.0000000000000000E+00,  1.6500000000000001E+00, -4.0313636500969342E-02
  4.0000000000000000E+00,  1.7000000000000002E+00, -4.3893776242155451E-02
  4.0000000000000000E+00,  1.7500000000000000E+00, -4.7305032974830248E-02
  4.0000000000000000E+00,  1.8000000000000000E+00, -5.0242861548352322E-02
  4.0000000000000000E+00,  1.8500000000000001E+00, -5.2502218135998396E-02
  4.0000000000000000E+00,  1.9000000000000001E+00, -5.4131184203789817E-02
  4.0000000000000000E+00,  1.9500000000000002E+00, -5.5464574571710348E-02
  4.0000000000000000E+00,  2.0000000000000000E+00, -5.7015369961515211E-02
  4.0000000000000000E+00,  2.0500000000000003E+00, -5.9127453950600949E-02
  4.0000000000000000E+00,  2.1000000000000001E+00, -6.1357839917765465E-02
  4.0000000000000000E+00,  2.1499999999999999E+00, -6.3101547933165816E-02
  4.0000000000000000E+00,  2.2000000000000002E+00, -6.3932857554857808E-02
  4.0000000000000000E+00,  2.2500000000000000E+00, -6.3696039640597529E-02
  4.0000000000000000E+00,  2.3000000000000003E+00, -6.2458785426907443E-02
  4.0000000000000000E+00,  2.3500000000000001E+00, -6.0368511171598686E-02
  4.0000000000000000E+00,  2.4000000000000004E+00, -5.7513558596010282E-02
  4.0000000000000000E+00,  2.4500000000000002E+00, -5.3875678612928447E-02
  4.0000000000000000E+00,  2.5000000000000000E+00, -4.9386953924649292E-02
  4.0000000000000000E+00,  2.5500000000000003E+00, -4.4030581381770441E-02
  4.0000000000000000E+00,  2.6000000000000001E+00, -3.7902888193926218E-02
  4.0000000000000000E+00,  2.6500000000000004E+00, -3.1194319746978894E-02
  4.0000000000000000E+00,  2.7000000000000002E+00, -2.4114353983747346E-02
  4.0000000000000000E+00,  2.7500000000000000E+00, -1.6826503066715213E-02
  4.0000000000000000E+00,  2.8000000000000003E+00, -9.4447219719615005E-03
  4.0000000000000000E+00,  2.8500000000000001E+00, -2.0858831152502375E-03
  4.0000000000000000E+00,  2.9000000000000004E+00,  5.0793432618276325E-03
  4.0000000000000000E+00,  2.9500000000000002E+00,  1.1840576029433019E-02
  4.0000000000000000E+00,  3.0000000000000000E+00,  1.8042978871892743E-02
  4.0000000000000000E+00,  3.0500000000000003E+00,  2.3706677171961732E-02
  4.0000000000000000E+00,  3.1000000000000001E+00,  2.9078447903740895E-02
  4.0000000000000000E+00,  3.1500000000000004E+00,  3.4615061230124616E-02
  4.0000000000000000E+00,  3.2000000000000002E+00,  4.0845257642125203E-02
  4.0000000000000000E+00,  3.2500000000000000E+00,  4.8191522432202476E-02
  4.0000000000000000E+00,  3.3000000000000003E+00,  5.6852899282701957E-02
  4.0000000000000000E+00,  3.3500000000000001E+00,  6.6803387415842380E-02
  4.0000000000000000E+00,  3.4000000000000004E+00,  7.7889469867762420E-02
  4.0000000000000000E+00,  3.4500000000000002E+00,  8.9954775488349098E-02
  4.0000000000000000E+00,  3.5000000000000000E+00,  1.0291396673002527E-01
  4.0000000000000000E+00,  3.5500000000000003E+00,  1.1674086240115196E-01
  4.0000000000000000E+00,  3.6000000000000001E+00,  1.3139519600787750E-01
  4.0000000000000000E+00,  3.6500000000000004E+00,  1.4674876922366015E-01
  4.0000000000000000E+00,  3.7000000000000002E+00,  1.6256514223396101E-01
  4.0000000000000000E+00,  3.7500000000000000E+00,  1.7854755981854492E-01
  4.0000000000000000E+00,  3.8000000000000003E+00,  1.9442684234584781E-01
  4.0000000000000000E+00,  3.8500000000000001E+00,  2.1004081236147423E-01
  4.0000000000000000E+00,  3.9000000000000004E+00,  2.2536642392634154E-01
  4.0000000000000000E+00,  3.9500000000000002E+00,  2.4049232718799538E-01
  4.0000000000000000E+00,  4.0000000000000000E+00,  2.5554363561151544E-01
  4.0400000000000000E+00,  0.0000000000000000E+00,  1.4716540496772970E-01
  4.0400000000000000E+00,  5.0000000000000003E-02,  1.3771928904603120E-01
  4.0400000000000000E+00,  1.0000000000000001E-01,  1.2847188738060458E-01
  4.0400000000000000E+00,  1.5000000000000002E-01,  1.1972727110639125E-01
  4.0400000000000000E+00,  2.0000000000000001E-01,  1.1165816237230589E-01
  4.0400000000000000E+00,  2.5000000000000000E-01,  1.0417772291199209E-01
  4.0400000000000000E+00,  3.0000000000000004E-01,  9.6987640042682677E-02
  4.0400000000000000E+00,  3.5000000000000003E-01,  8.9743864539302179E-02
  4.0400000000000000E+00,  4.0000000000000002E-01,  8.2227000705405409E-02
  4.0400000000000000E+00,  4.5000000000000001E-01,  7.4417947892577746E-02
  4.0400000000000000E+00,  5.0000000000000000E-01,  6.6450312147218679E-02
  4.0400000000000000E+00,  5.5000000000000004E-01,  5.8491457487309315E-02
  4.0400000000000000E+00,  6.0000000000000009E-01,  5.0642299809965083E-02
  4.0400000000000000E+00,  6.5000000000000002E-01,  4.2921000349797234E-02
  4.0400000000000000E+00,  7.0000000000000007E-01,  3.5329316650350467E-02
  4.0400000000000000E+00,  7.5000000000000000E-01,  2.7940314957180759E-02
  4.0400000000000000E+00,  8.0000000000000004E-01,  2.0933006173774592E-02
  4.0400000000000000E+00,  8.5000000000000009E-01,  1.4539730755111380E-02
  4.0400000000000000E+00,  9.0000000000000002E-01,  8.9355583835003544E-03
  4.0400000000000000E+00,  9.5000000000000007E-01,  4.1408462295646374E-03
  4.0400000000000000E+00,  1.0000000000000000E+00,  0.0000000000000000E+00
  4.0400000000000000E+00,  1.0500000000000000E+00, -3.7400810640516994E-03
  4.0400000000000000E+00,  1.1000000000000001E+00, -7.2888364691524208E-03
  4.0400000000000000E+00,  1.1500000000000001E+00, -1.0772881184020091E-02
  4.0400000000000000E+00,  1.2000000000000002E+00, -1.4218936559626805E-02
  4.0400000000000000E+00,  1.2500000000000000E+00, -1.7562551777103707E-02
  4.0400000000000000E+00,  1.3000000000000000E+00, -2.0682639164630739E-02
  4.0400000000000000E+00,  1.3500000000000001E+00, -2.3452256080858644E-02
  4.0400000000000000E+00,  1.4000000000000001E+00, -2.5796082322756951E-02
  4.0400000000000000E+00,  1.4500000000000002E+00, -2.7738811691389285E-02
  4.0400000000000000E+00,  1.5000000000000000E+00, -2.9422475920556745E-02
  4.0400000000000000E+00,  1.5500000000000000E+00, -3.1075333897963828E-02
  4.0400000000000000E+00,  1.6000000000000001E+00, -3.2934909928675087E-02
  4.0400000000000000E+00,  1.6500000000000001E+00, -3.5154499397778302E-02
  4.0400000000000000E+00,  1.7000000000000002E+00, -3.7738264677056502E-02
  4.0400000000000000E+00,  1.7500000000000000E+00, -4.0540750858630376E-02
  4.0400000000000000E+00,  1.8000000000000000E+00, -4.3333672674069623E-02
  4.0400000000000000E+00,  1.8500000000000001E+00, -4.5904722092143989E-02
  4.0400000000000000E+00,  1.9000000000000001E+00, -4.8134396720797799E-02
  4.0400000000000000E+00,  1.9500000000000002E+00, -5.0011209648166140E-02
  4.0400000000000000E+00,  2.0000000000000000E+00, -5.1586133668802922E-02
  4.0400000000000000E+00,  2.0500000000000003E+00, -5.2859355618983875E-02
  4.0400000000000000E+00,  2.1000000000000001E+00, -5.3612082612996027E-02
  4.0400000000000000E+00,  2.1499999999999999E+00, -5.3617995429101929E-02
  4.0400000000000000E+00,  2.2000000000000002E+00, -5.2771503822060195E-02
  4.0400000000000000E+00,  2.2500000000000000E+00, -5.1114241739461261E-02
  4.0400000000000000E+00,  2.3000000000000003E+00, -4.8788249463911429E-02
  4.0400000000000000E+00,  2.3500000000000001E+00, -4.5947194396248787E-02
  4.0400000000000000E+00,  2.4000000000000004E+00, -4.2682493451681257E-02
  4.0400000000000000E+00,  2.4500000000000002E+00, -3.9005579760969328E-02
  4.0400000000000000E+00,  2.5000000000000000E+00, -3.4886284610933183E-02
  4.0400000000000000E+00,  2.5500000000000003E+00, -3.0311534858138669E-02
  4.0400000000000000E+00,  2.6000000000000001E+00, -2.5322036941749584E-02
  4.0400000000000000E+00,  2.6500000000000004E+00, -2.0007569158307568E-02
  4.0400000000000000E+00,  2.7000000000000002E+00, -1.4473024045897937E-02
  4.0400000000000000E+00,  2.7500000000000000E+00, -8.8031834658994345E-03
  4.0400000000000000E+00,  2.8000000000000003E+00, -3.0455340353183983E-03
  4.0400000000000000E+00,  2.8500000000000001E+00,  2.7909600884842003E-03
  4.0400000000000000E+00,  2.9000000000000004E+00,  8.7364613354732820E-03
  4.0400000000000000E+00,  2.9500000000000002E+00,  1.4869061324316491E-02
  4.0400000000000000E+00,  3.0000000000000000E+00,  2.1321762695083346E-02
  4.0400000000000000E+00,  3.0500000000000003E+00,  2.8257393022510242E-02
  4.0400000000000000E+00,  3.1000000000000001E+00,  3.5791910556911805E-02
  4.0400000000000000E+00,  3.1500000000000004E+00,  4.3954602667468659E-02
  4.0400000000000000E+00,  3.2000000000000002E+00,  5.2654906501022676E-02
  4.0400000000000000E+00,  3.2500000000000000E+00,  6.1701798328242179E-02
  4.0400000000000000E+00,  3.3000000000000003E+00,  7.0887395173759304E-02
  4.0400000000000000E+00,  3.3500000000000001E+00,  8.0093785280610535E-02
  4.0400000000000000E+00,  3.4000000000000004E+00,  8.9360793535941715E-02
  4.0400000000000000E+00,  3.4500000000000002E+00,  9.8872244376847190E-02
  4.0400000000000000E+00,  3.5000000000000000E+00,  1.0886900964886544E-01
  4.0400000000000000E+00,  3.5500000000000003E+00,  1.1954456776441735E-01
  4.0400000000000000E+00,  3.6000000000000001E+00,  1.3098876616419008E-01
  4.0400000000000000E+00,  3.6500000000000004E+00,  1.4320928279769318E-01
  4.0400000000000000E+00,  3.7000000000000002E+00,  1.5620272008696495E-01
  4.0400000000000000E+00,  3.7500000000000000E+00,  1.7001004862519473E-01
  4.0400000000000000E+00,  3.8000000000000003E+00,  1.8470288130099727E-01
  4.0400000000000000E+00,  3.8500000000000001E+00,  2.0030164357099703E-01
  4.0400000000000000E+00,  3.9000000000000004E+00,  2.1668621506101488E-01
  4.0400000000000000E+00,  3.9500000000000002E+00,  2.3358105470172297E-01
  4.0400000000000000E+00,  4.0000000000000000E+00,  2.5066381359054524E-01
  4.0800000000000001E+00,  0.0000000000000000E+00,  1.4290541643455446E-01
  4.0800000000000001E+00,  5.0000000000000003E-02,  1.3627417990527474E-01
  4.0800000000000001E+00,  1.0000000000000001E-01,  1.2964934321085297E-01
  4.0800000000000001E+00,  1.5000000000000002E-01,  1.2301110829436923E-01
  4.0800000000000001E+00,  2.0000000000000001E-01,  1.1627950383765806E-01
  4.0800000000000001E+00,  2.5000000000000000E-01,  1.0932731162537010E-01
  4.0800000000000001E+00,  3.0000000000000004E-01,  1.0204300202863406E-01
  4.0800000000000001E+00,  3.5000000000000003E-01,  9.4408829622100635E-02
  4.0800000000000001E+00,  4.0000000000000002E-01,  8.6543036089067452E-02
  4.0800000000000001E+00,  4.5000000000000001E-01,  7.8671713548262759E-02
  4.0800000000000001E+00,  5.0000000000000000E-01,  7.1036721120137508E-02
  4.0800000000000001E+00,  5.5000000000000004E-01,  6.3785666232271665E-02
  4.0800000000000001E+00,  6.0000000000000009E-01,  5.6903042217221124E-02
  4.0800000000000001E+00,  6.5000000000000002E-01,  5.0219694008836364E-02
  4.0800000000000001E+00,  7.0000000000000007E-01,  4.3494648014166151E-02
  4.0800000000000001E+00,  7.5000000000000000E-01,  3.6525709632395778E-02
  4.0800000000000001E+00,  8.0000000000000004E-01,  2.9235220985634112E-02
  4.0800000000000001E+00,  8.5000000000000009E-01,  2.1698540712761692E-02
  4.0800000000000001E+00,  9.0000000000000002E-01,  1.4118883197628048E-02
  4.0800000000000001E+00,  9.5000000000000007E-01,  6.7788140614844618E-03
  4.0800000000000001E+00,  1.0000000000000000E+00,  0.0000000000000000E+00
  4.0800000000000001E+00,  1.0500000000000000E+00, -5.9294982402366136E-03
  4.0800000000000001E+00,  1.1000000000000001E+00, -1.0927647101678014E-02
  4.0800000000000001E+00,  1.1500000000000001E+00, -1.5003786106804109E-02
  4.0800000000000001E+00,  1.2000000000000002E+00, -1.8245871040012240E-02
  4.0800000000000001E+00,  1.2500000000000000E+00, -2.0831835145982996E-02
  4.0800000000000001E+00,  1.3000000000000000E+00, -2.3000283657667844E-02
  4.0800000000000001E+00,  1.3500000000000001E+00, -2.4988515217381331E-02
  4.0800000000000001E+00,  1.4000000000000001E+00, -2.6965250935690500E-02
  4.0800000000000001E+00,  1.4500000000000002E+00, -2.8990900667175034E-02
  4.0800000000000001E+00,  1.5000000000000000E+00, -3.1025821497700858E-02
  4.0800000000000001E+00,  1.5500000000000000E+00, -3.2982797745198765E-02
  4.0800000000000001E+00,  1.6000000000000001E+00, -3.4796548286609649E-02
  4.0800000000000001E+00,  1.6500000000000001E+00, -3.6472915067748274E-02
  4.0800000000000001E+00,  1.7000000000000002E+00, -3.8089255815216765E-02
  4.0800000000000001E+00,  1.7500000000000000E+00, -3.9741623182407960E-02
  4.0800000000000001E+00,  1.8000000000000000E+00, -4.1462046021798149E-02
  4.0800000000000001E+00,  1.8500000000000001E+00, -4.3146841652708386E-02
  4.0800000000000001E+00,  1.9000000000000001E+00, -4.4534665418935089E-02
  4.0800000000000001E+00,  1.9500000000000002E+00, -4.5249938248587432E-02
  4.0800000000000001E+00,  2.0000000000000000E+00, -4.4891992367608442E-02
  4.0800000000000001E+00,  2.0500000000000003E+00, -4.3262611025589072E-02
  4.0800000000000001E+00,  2.1000000000000001E+00, -4.0810957650667633E-02
  4.0800000000000001E+00,  2.1499999999999999E+00, -3.8106321507908214E-02
  4.0800000000000001E+00,  2.2000000000000002E+00, -3.5557068876913803E-02
  4.0800000000000001E+00,  2.2500000000000000E+00, -3.3317526766155833E-02
  4.0800000000000001E+00,  2.3000000000000003E+00, -3.1294245547032050E-02
  4.0800000000000001E+00,  2.3500000000000001E+00, -2.9253115260371772E-02
  4.0800000000000001E+00,  2.4000000000000004E+00, -2.6974290343154812E-02
  4.0800000000000001E+00,  2.4500000000000002E+00, -2.4374769400012038E-02
  4.0800000000000001E+00,  2.5000000000000000E+00, -2.1534613900473898E-02
  4.0800000000000001E+00,  2.5500000000000003E+00, -1.8615642669371650E-02
  4.0800000000000001E+00,  2.6000000000000001E+00, -1.5722713865245989E-02
  4.0800000000000001E+00,  2.6500000000000004E+00, -1.2791859526430518E-02
  4.0800000000000001E+00,  2.7000000000000002E+00, -9.5748921660026489E-03
  4.0800000000000001E+00,  2.7500000000000000E+00, -5.7335175594377162E-03
  4.0800000000000001E+00,  2.8000000000000003E+00, -9.9057748089769132E-04
  4.0800000000000001E+00,  2.8500000000000001E+00,  4.7482745015106770E-03
  4.0800000000000001E+00,  2.9000000000000004E+00,  1.1370838090418677E-02
  4.0800000000000001E+00,  2.9500000000000002E+00,  1.8641283944751515E-02
  4.0800000000000001E+00,  3.0000000000000000E+00,  2.6335117173784887E-02
  4.0800000000000001E+00,  3.0500000000000003E+00,  3.4333594689317966E-02
  4.0800000000000001E+00,  3.1000000000000001E+00,  4.2610379947615525E-02
